id,x,y,z
62.0,-39.34159254045708,29.70057525484478,18.107364837501102
63.0,-12.464753119252283,-36.56637725976513,-39.882585127259766
64.0,-20.099618765463923,-38.7928833363626,-13.747333623941573
65.0,-16.90662236789779,-30.315002658359823,-5.600099720303743
66.0,-10.875139834553147,-33.77474598544376,21.631041907014403
67.0,-14.533348189512251,-36.13271869344743,33.02490394392764
68.0,-7.721335155809195,-27.915204518762696,-36.595256609293465
69.0,-26.855484659830502,-24.70228962493366,-25.042526996861127
70.0,-7.301080287314331,-25.922834874269537,-6.872093361273214
71.0,-22.936997337275685,-4.244806445812625,3.3510725320347294
72.0,-26.245752939999004,-21.22825015175958,30.66842910292764
73.0,-23.391652910322712,2.474542798683839,-37.35862317546342
74.0,-16.678327470161058,0.7387557493790481,-15.809569663846542
75.0,-21.67893844176633,13.330575416056552,2.4814839605296606
76.0,-15.185349456706414,0.29111911288663,14.752322000186384
77.0,-31.938471228090386,-14.702654708958063,37.428071191428415
78.0,-19.208356740493503,11.296598905759273,-47.2558779478624
79.0,-16.06872205998244,18.5718317275739,-12.454013644129398
80.0,-25.317022408807848,20.821103105834776,-5.710413307433609
81.0,-16.39218148292339,34.4568525034543,9.218155302714834
82.0,-18.205407212715738,8.231835529436239,35.88181421058291
83.0,-16.168564228553088,42.64671710420988,-36.77749655940863
84.0,-8.68701720217923,54.693047182766506,-18.83758227527278
85.0,-24.633240064100626,40.98051831314859,8.856563223185308
86.0,-23.000268451953584,34.783149237202664,22.943158517914366
87.0,-8.093340315200205,35.253517295006695,37.64745015254225
88.0,-7.331708217347597,-53.472141188890994,6.330703621887389
89.0,7.465226746188643,-21.719136804758257,-41.23072548662598
90.0,-0.6297717699451804,-34.83299254363897,-10.325327388620968
91.0,12.704181825822666,-40.250101209970225,16.640404264290883
92.0,-3.1165732340075345,-27.21219469932897,27.32588288001271
93.0,-9.933504360947952,-26.659225165737208,36.30100044262225
94.0,-0.3112538990245756,-12.849079489167512,-44.16830740815669
95.0,-8.384232681584944,-18.119890450050253,-14.221615501578823
96.0,-9.555674061649908,-40.22110689200266,-12.106386566147432
97.0,-2.798778784485582,-14.085474828844633,16.31682312734494
98.0,-15.769569337281272,-18.635970369794528,28.28578846259134
99.0,-0.46571483385002255,4.350691232189914,-47.15186814206289
100.0,13.434367946246985,3.408567305343248,-33.095563537850346
101.0,4.594941283666323,-0.7474747454226657,-16.373995840171315
102.0,-0.6033626849989622,13.58151512396425,-3.7694604711793294
103.0,-7.869885550936434,1.9398208939768213,41.76546759153267
104.0,-3.4000650355276933,-1.4091271630560331,29.782446063640812
105.0,4.116452141624806,16.066949515582017,60.08513950232774
106.0,11.4955208279763,29.414339341466505,-34.716635592357356
107.0,-25.16792116111978,26.207097699072133,-25.969067855512524
108.0,5.328468456513321,21.20016204035173,0.34753309642415786
109.0,-2.2113918294355583,21.834695538448706,13.797747597907252
110.0,6.021260111751661,35.37704041314089,27.819745833810217
111.0,0.10338777835887794,36.001442503971234,-37.39603073618881
112.0,9.791187902028582,34.10912850432058,-17.771989619432762
113.0,22.120705199350585,42.43133333638258,-8.306369734870858
114.0,3.1118347850549606,42.714738483038516,11.970159706614774
115.0,3.8426582536129015,38.131390624955216,43.348204984689325
116.0,-1.394099933368693,39.19145529696866,2.029550408508759
117.0,6.490935959760227,-32.82787726094028,-39.394371010503136
118.0,29.080651503806433,-37.075126921414316,-20.355288304381496
119.0,19.235443040063764,-29.44680075487547,9.730522098440662
120.0,20.30108989690457,-38.7765823453595,24.981002054745062
121.0,2.8607075123862913,-38.22170662154615,36.27231484282319
122.0,14.649299284348857,-24.190135199482633,-24.91273966136157
123.0,16.963124369341944,-15.503580795567979,-18.07164829572853
124.0,17.37554210079169,-34.0443615071393,-9.977300511075152
125.0,16.968617455952792,-19.13737496044597,34.89667203142581
126.0,8.156610378284178,-8.447788489059985,35.93186254534887
127.0,14.175158062967641,0.5051227582359874,-22.53578695885256
128.0,12.758602002257433,2.5814968260015743,-8.73771697702056
129.0,25.588081591889623,-1.437241164577932,5.3154125490705
130.0,24.266805513713653,-8.136564126201046,17.068390473010894
131.0,35.18093706851613,-5.911368620520813,36.64309170757491
132.0,20.074151932061365,12.088385367667971,-29.47682119841705
133.0,21.08669836936387,6.988736477838874,-16.434239800136698
134.0,48.19339684601542,23.811970784304897,-6.172916101090021
135.0,2.674576169244147,16.543969591751576,19.70343583580798
136.0,11.241726062850043,25.52320499799126,34.879286230307805
137.0,21.40328134364181,32.9551943271134,-35.75937302665219
138.0,19.87629273441373,45.104965570396175,-33.03605404320136
139.0,23.059693355432383,31.132058700559277,7.600140157609676
140.0,26.458435631830138,47.29015399832196,24.773653245617545
141.0,13.973537367722937,35.97845151580982,35.45004179251605
142.0,40.0245880691883,-23.110817618548527,-2.797028677842296
143.0,48.841756852606146,-20.89887044409678,3.9203485958540307
144.0,30.804957473757977,-25.32836136994516,13.562072248536253
145.0,27.141125308075843,-9.689523337983866,-30.90930830594374
146.0,47.14786652998536,-10.756063807783793,-20.91540917641674
147.0,41.49313066395568,-12.161060798385103,0.006999002613184614
148.0,40.1137762525597,-19.83866956564934,16.277172381782027
149.0,45.12784869565585,-7.171522395631544,32.625231282268885
150.0,46.29931036533029,-5.798879651817757,-30.693424175269666
151.0,31.40957531625415,8.459318971991625,-11.847808628658257
152.0,55.99638333669757,-13.38120941400962,1.9793873897837861
153.0,33.315292722107195,-7.629822602820769,4.3800486528025875
154.0,31.2790419165544,-6.825910908121074,27.217741975970117
155.0,43.03939832591921,11.397698870059278,-31.472992329161773
156.0,43.36758977458214,14.762588103879436,-22.763062138165925
157.0,47.67497418903851,6.882007105998642,8.174370812147584
158.0,41.79649539025308,22.559188168066918,20.61470473839121
159.0,35.127420662381354,15.070115614713446,26.573924027799308
160.0,29.72163296089303,28.737332317064357,-12.83101947767202
161.0,36.58175545928184,39.46108362616435,-0.45261740736089284
162.0,49.420483155830475,23.71055074368105,13.253987499769334
163.0,51.79653285356877,6.803618704817441,-2.7691195788121807
164.0,-61.08451094167786,2.836188562494523,-10.512718974195526
165.0,-45.63462083078398,-29.74614158192662,-10.27989729866818
166.0,-55.81370115326436,-29.309781462580997,0.36075727319705136
167.0,-44.511905678439064,-40.16023805707597,11.403853407045064
168.0,-46.30455459342761,-19.854122885837835,-26.404837408878045
169.0,-51.794191765573615,-14.09456611187441,-21.66073971798538
170.0,-47.93768376383169,-23.403155173342846,0.6826712460722332
171.0,-40.041462178817866,-2.1373557785814166,16.997749564689844
172.0,-48.83554776486973,-6.48648439079796,22.386169893106235
173.0,-37.30244712458881,-9.271733006239305,-28.80886937197883
174.0,-62.7858371747429,-0.25910657680514204,-19.252129665381855
175.0,-59.42402612119935,7.91534610256714,-0.5378415822983066
176.0,-44.80718263918347,3.9882555271347,10.79330009712779
177.0,-53.34441583012567,3.5872997662518764,18.57454436374506
178.0,-49.877332823718795,1.9307563807903498,-34.709563007959794
179.0,-36.59081664073011,21.16577769178824,-6.559823097745664
180.0,-46.66508043781611,21.788275568581234,-2.620250063808849
181.0,-49.00659590814734,13.717134612773116,15.10442698388079
182.0,-45.436723988044015,18.76867104638577,32.829460463989975
183.0,-43.88333845498709,27.71434514118425,-11.480346699207557
184.0,-57.366516693153905,23.077123920664935,-4.0329671088779095
185.0,-46.632843172554026,24.78778249775631,12.070265443721524
186.0,-31.830955088366064,-42.211545705759676,-15.295391753820272
187.0,-32.467824674185735,-46.82432217904743,7.658810269234392
188.0,-21.98310395214907,-53.8140618873682,15.622255394355356
189.0,-17.632331020240873,-26.431474912967058,-34.06764255218848
190.0,-42.61283600609816,-38.86606866128153,-16.580746396619876
191.0,-31.259021176599035,-38.238434625256154,1.7636823787520746
192.0,-42.68613846947495,-28.658112804189706,19.90240262170686
193.0,-24.428006302396756,-41.724302072987605,22.516873828903492
194.0,-23.186294558991545,-16.31714228420967,-49.70361481232322
195.0,-36.629932560406154,-19.91026607289527,-25.975812988903424
196.0,-36.590768682933785,-5.215054652881125,-18.985563528162533
197.0,-38.125091360187135,-23.851500896396328,-1.2444187111744198
198.0,-39.53030347535636,-18.166478626339313,14.836775853275636
199.0,-34.717160786686584,-13.21022554450797,51.19228474418234
200.0,-24.241204264177632,-11.586965258142206,56.75998960306993
201.0,-36.972299886599124,-2.94877845472914,-45.94854817465838
202.0,-37.2641943818727,1.754660717403868,-26.120571145733297
203.0,-36.73489511426067,10.340357573351126,-18.767214292829998
204.0,-26.375032439778686,3.027693204081153,8.393715751736298
205.0,-35.25392415036519,6.659810427363276,8.815110567806325
206.0,-45.65123348157786,10.042961067609479,38.8732478619165
207.0,-30.057742893858343,-2.2756904049126536,52.15673208331774
208.0,-24.498577838575777,20.814030180736562,-47.09974569646725
209.0,-47.86955964712314,16.871459622639104,-32.606872016803784
210.0,-26.756891898782502,15.448673392293951,-16.592926365270518
211.0,-38.636654393217256,26.92195946361308,3.056627083787954
212.0,-37.61307713410617,9.351029401674069,24.27951670778575
213.0,-35.684756381969486,16.72664219323724,29.44051545921681
214.0,-28.008185294590408,18.469622976698282,47.39813587893602
215.0,-40.18564702104115,20.288479995208842,-26.522881204348657
216.0,-37.13105014104015,45.93044758202361,-22.374067039296126
217.0,-40.33505153642812,37.58462512975965,-5.862435202084442
218.0,-36.293194552297955,34.03997261498182,33.585006107888226
219.0,-22.25141626353481,27.450880531642618,31.206789629152855
220.0,-26.966719351098973,45.65132397210749,-18.627879710750967
221.0,-31.230262485842278,48.25369371503328,-0.20493090929283297
222.0,-34.36151412835636,44.337497642091684,11.428685021846793
223.0,-18.43198724190909,-42.186635712400765,-31.714927979555537
224.0,-15.16483184192636,-49.086882609890914,-11.987556726252562
225.0,-11.012980404634323,-43.70766214506735,5.610663451216142
226.0,-11.690351379397882,-44.1135713337788,23.476938452639523
227.0,-15.27634081144573,-53.26142046922531,27.522667618741746
228.0,-19.271238191489324,-22.30870304400894,-42.58257489138025
229.0,-11.175577850605757,-35.31294241938441,-29.466823999032123
230.0,-5.740370736646433,-35.49955502388054,-20.31142072009831
231.0,-23.71375580755924,-38.204396009309605,-3.695076669616404
232.0,-28.025378781007486,-29.85012066743055,13.265868440646779
233.0,-12.718201967604756,-33.31665257792101,42.94674384098295
234.0,-7.975787413636022,-28.497883307446642,52.97041443149196
235.0,-13.079103575740815,-15.41330666467967,-54.45335785941737
236.0,-26.42124001232378,-19.491592755944488,-35.46727624133541
237.0,-23.864453074989495,-15.650328729903306,-7.759934004358885
238.0,-11.891478887472827,-26.489143269541213,2.809057964201533
239.0,-17.05334094993142,-2.3786698251171883,35.2130181940079
240.0,-28.056785649268015,-24.505680244494012,39.84001600845718
241.0,-9.468369467833341,-16.075194225523266,37.88639311286848
242.0,-27.730775308683167,-4.354137110274321,-55.435421593505765
243.0,-22.305947213308073,-8.346456889527452,-33.74373315491983
244.0,-29.409000424106583,-14.366589158186038,-23.221021713089087
245.0,-8.443208051091819,-4.305038252994638,0.8383996179546294
246.0,-13.690337665936141,1.4161979594806782,26.17325007311926
247.0,-13.714042191851032,-7.260084016872015,44.335814580360484
248.0,-13.233116795832535,2.3864711173848203,50.47817711914271
249.0,-11.645279314976076,18.11751919356117,-51.347788649795035
250.0,-23.114444881365703,23.507739653922478,-37.27629510513145
251.0,-14.529401141859786,25.692452661054208,-21.465903311252237
252.0,-21.205597881323854,9.991383370514438,-9.298852701437253
253.0,-25.637733452151778,16.455560619576598,31.85798903266461
254.0,-13.057333242434277,22.81190607727928,47.91481805805629
255.0,-21.17365190113772,10.524792167442104,46.07423183939405
256.0,-12.993906923771648,26.812992989106647,-56.667826084963885
257.0,-6.874079472230126,27.213263120276586,-39.20163217615878
258.0,-29.43892896846518,39.455053426734246,-25.502752695180394
259.0,-18.0454392363899,32.27841522535144,-10.644258762461934
260.0,-11.491455778797652,39.29634530715869,21.788680942710958
261.0,-15.7634251797924,31.905920705040632,43.74021411640593
262.0,-10.562975420111611,35.07330937408545,52.283297073455486
263.0,-6.454851076770619,46.377690158387495,-37.51104721183534
264.0,-20.864279021697158,59.58646574206763,-9.541289277726486
265.0,-21.616448324049188,47.188479898964246,-6.578745595870274
266.0,-20.371768214464332,42.640742317790355,17.236261627937584
267.0,-19.304109335135905,43.95315382639643,26.851291082089734
268.0,7.365160415734856,-52.75093282260773,-4.968288263641646
269.0,1.0057392231971345,-55.788596963469814,-28.070670925105556
270.0,-4.906592280370796,-49.399110229059566,-18.07652839218554
271.0,-0.27478153919536835,-40.555507321362654,7.319683907342727
272.0,-9.797713296531631,-49.10221726113253,14.341660419515664
273.0,5.98088473540563,-45.21968929499625,24.19307020878833
274.0,-3.1596661058687965,-35.297417090643215,-42.318172156421774
275.0,-7.266442723370575,-44.072590812391404,-35.11487316667966
276.0,2.7197590660952065,-45.42732438350161,-27.296533188826306
277.0,-2.071763953289004,-43.92815685998746,-2.364927120891308
278.0,-2.64818766334587,-38.221719926911426,27.19884854050451
279.0,-3.6028929848574807,-45.96920197443421,43.83340390559191
280.0,7.436969052042925,-24.46955040839766,48.57479337107461
281.0,-1.6568432149719152,-13.644807761146014,-55.18534607357646
282.0,8.515192244358035,-11.664409193176798,-53.56589110411222
283.0,2.344194618081867,-20.84965214614829,-10.736609598047409
284.0,12.99721008784701,-42.612296619186864,-7.961446612486812
285.0,10.90816241994943,-26.81246866256592,14.658227580024883
286.0,-0.09484950105036391,-12.272938759698194,34.876845508143816
287.0,4.126540230945334,-12.944623364066118,52.5133125231131
288.0,-3.131232079168679,-1.946896189411085,-56.66167300346102
289.0,18.23377756166255,2.938911985112641,-62.846322617740476
290.0,-4.135119457441308,-1.4885342113509656,-36.98884160646307
291.0,-4.764887172706375,-1.2494412460321658,-22.543220799541736
292.0,13.74247004072092,-6.126325378838453,-14.614491587103327
293.0,-4.7555786555168655,-3.1040803530911916,19.700347149723225
294.0,11.832101048487628,10.081668615954301,43.660015452562504
295.0,-3.7921476817749884,-3.7301089901915803,50.92280322487626
296.0,13.889114669492052,-8.400363604800908,57.37680041554803
297.0,5.156838655872733,21.222283414779664,-51.11472305850792
298.0,4.728953897701638,18.159123943160836,-41.8009036883625
299.0,-4.128326960117795,24.589339149880214,-3.602141904152211
300.0,-11.509194061009484,15.852699288816881,-2.2858485450530854
301.0,10.420930073843016,29.820257334423278,19.54739358062005
302.0,2.166352303686735,19.165156349260062,29.91704085353498
303.0,-8.136825959989512,14.58658735247991,52.07726123771969
304.0,-4.696215004675774,28.642896434685035,-50.44649395161897
305.0,-0.6025036014441308,38.568151319317444,-17.445330274789615
306.0,12.440114679808879,43.45131169022785,-15.164265273953776
307.0,4.073709334142112,48.987295416995835,-7.315490823491079
308.0,-8.030834808015753,41.35872035500885,10.437435476095768
309.0,1.4867522500546062,29.173671759077873,35.64033715436166
310.0,3.879669679875118,20.342506394156594,50.42865256893284
311.0,1.9154172048519067,54.194856664780716,-16.9991127666245
312.0,1.6407916805494462,59.177187079792496,-6.974925881543117
313.0,12.192577690379398,53.23723287073783,-11.365971605220198
314.0,-10.593818636454346,53.33979334645374,6.047336079064716
315.0,-0.3523254270969769,42.804670335223705,33.36335046737133
316.0,-6.741990131257287,61.46481049626213,0.5350807310788083
317.0,14.377564714043448,-44.08509540651624,-28.763732041817637
318.0,14.585355156834538,-54.63435727088269,-31.13111337683998
319.0,26.388330018090446,-54.68730278319058,-4.89920829862402
320.0,24.697687643331644,-45.04242951327757,15.820569855510149
321.0,24.97907525658586,-50.18262962919702,26.391947647832353
322.0,15.40197352544007,-30.039913818601303,-43.7435918530149
323.0,14.906844376362043,-32.888352004002044,-32.50052822025477
324.0,10.483203879216479,-27.120422241001748,-14.69512779561844
325.0,22.753459552322866,-43.3175455591603,0.360116094753077
326.0,25.254132535707217,-26.918883544589203,22.651164867226424
327.0,19.095726012063118,-37.74797288178143,41.262424241095665
328.0,10.155678139974484,-34.49816881077115,46.42044145789089
329.0,19.375021855500762,-6.459276732536029,-48.545613690927325
330.0,18.556835657502393,-16.61413969863722,-36.81284415825453
331.0,25.293851804799978,-13.32372590208648,-10.55301328683663
332.0,16.090269212015343,-20.990165410725037,-8.208563112060904
333.0,28.158946459071764,-15.229758462377573,8.480760955909608
334.0,28.87270002519875,-22.854698051039264,30.662291279932646
335.0,16.968066802078035,-17.49897656031691,50.63690594694831
336.0,12.96346224307807,3.5822863345210467,-43.21132410744317
337.0,19.515302399848892,-4.784651357188893,-38.10746657147849
338.0,30.22280304932067,2.005626269039299,-20.107463850295726
339.0,13.787899222197488,0.09004792609345658,17.571532932321496
340.0,17.795603049347235,7.7919952023883265,21.88135614628306
341.0,24.63820170103827,-2.242980665463788,33.71031687347142
342.0,18.729002870693016,1.760626934961578,47.86209079555765
343.0,20.45576628578812,11.85983230427916,-48.06035370594392
344.0,21.798491737479917,17.167659305504994,-38.79725796665875
345.0,14.560929787355045,17.85671706040191,-13.59533569041393
346.0,19.737910943177692,10.406622122828743,-5.769592093167671
347.0,21.074960091732404,15.448969561792294,15.191994355880151
348.0,14.984262977426924,1.3150120439905943,36.825361262460405
349.0,18.016840684190683,12.48323727269867,53.08581008238219
350.0,14.157851926519266,21.635008407836825,-45.318108925081596
351.0,15.337569425849097,43.946539866388754,-41.129986405598785
352.0,21.322661313794466,23.85234843309904,-30.18516471581129
353.0,31.27368644404718,24.776628016076135,-2.838579467005654
354.0,17.8649320662503,35.559463395731264,14.36116753493146
355.0,25.521501768848704,38.07737050704489,36.818291161797575
356.0,19.0702945110255,33.45995902260742,45.446268909978976
357.0,12.777696663143287,50.11993470874608,-25.508590326896517
358.0,20.424667295630552,43.555204025947184,-20.466225357765026
359.0,12.797808308817388,49.85132124889395,0.3926514842164063
360.0,17.96716232360298,56.192032357347166,11.90034146302507
361.0,9.373986974802692,46.24768711422393,37.69243653314005
362.0,25.492441451243533,-52.901944117782946,-14.244858431464994
363.0,43.61205532211782,-38.176824058385925,-6.333858222912073
364.0,34.53916135467594,-42.20725537873115,12.467257159571972
365.0,28.836177498212358,-38.86969269381162,-36.861725669688944
366.0,34.53174032319203,-34.83294290913936,-27.60812901560925
367.0,32.37797191174497,-29.305304361678374,2.885142223995034
368.0,30.669410770493723,-35.863844264058244,19.82178496903617
369.0,36.20250025379202,-26.786932025081732,24.053357099808533
370.0,27.068126993675282,-11.690917802608839,-43.41544443994632
371.0,43.51896129065795,-22.38460807612831,-32.66145126234748
372.0,32.63199466465363,-21.621957356542733,-10.513242849991176
373.0,30.882813764685178,-7.781111096018119,-4.1304234440129495
374.0,30.262170173397863,-16.867021470170947,22.017575349012468
375.0,45.55522767272297,-17.30570342350992,32.17629958189567
376.0,37.8843136533085,-19.897024545049696,43.08501829381669
377.0,22.529497166264594,5.982804691761685,-38.78575283962116
378.0,35.58658173948901,5.57650688356921,-29.05602150728228
379.0,45.07015822784271,2.9193789235634275,-28.2794588268868
380.0,46.7555140079529,-5.201510404915464,-11.890630331867868
381.0,48.20665581155194,-10.793840870437446,22.948014395393866
382.0,40.20760806625577,4.647109676573857,38.246979262842444
383.0,28.855531055708802,3.0755058103576527,41.57118133483264
384.0,31.682463266436393,8.069313175890704,-44.844372150013506
385.0,34.74167566511385,15.480675244396767,-29.92154156685347
386.0,36.653865546065774,16.941556471281608,-8.429231959716088
387.0,49.25028633781963,15.254675543890727,17.21778882550222
388.0,43.21520318459052,8.42183739279586,21.841710492487262
389.0,21.42164073518819,13.515435042059515,29.15340859825513
390.0,28.975132885155666,15.490082637389378,34.6946285459599
391.0,34.62509832986164,32.055365665329354,-27.945038489427255
392.0,39.52335174357742,31.86407578959338,-7.5656644077309965
393.0,47.25360630327781,28.823187660860704,5.950361782036645
394.0,22.844002590147134,26.592707594882405,17.12275016107827
395.0,30.102084332272216,24.79316609201931,31.549525118010052
396.0,27.14707097802188,50.114941175279995,-11.549628324771794
397.0,28.163724009005303,45.86700890095033,12.85031109724631
398.0,35.543872525339424,40.68380937193711,16.582287814877418
399.0,43.19073634991097,-23.378327574027182,-13.463549739093597
401.0,35.118766632594344,25.338085888776043,-42.60640298976697
402.0,-51.38363207591894,32.53327843755079,6.693334174692447
403.0,-11.788901813567712,36.4239030729841,-18.047086774695536
404.0,37.76428449374501,21.170790296796216,37.64743357173335
405.0,4.54621394764473,14.67649243318735,-58.06482188477956
406.0,-59.500320110310824,-9.969546067572965,-3.880222843738802
407.0,42.10609176926202,-33.117795080427086,-15.45807594355153
408.0,-53.307134909229944,-1.9702968210117404,-0.9151063063087598
409.0,-48.548499567641244,35.427283511732284,16.549401970412198
410.0,23.72710893127914,54.185326873457456,-1.3247636871211077
411.0,-35.85336297198705,-36.680899614101754,-23.655904791728155
412.0,13.827944562866364,-7.4777601755038585,46.91915058730106
413.0,28.579194242084714,44.874678754673816,-2.050625636043228
414.0,40.099663498928344,20.990288167719417,-35.66155027051009
415.0,-8.19845851573661,-30.721873809456834,-58.79483279449604
416.0,-21.816377567878405,-27.35756608037019,-14.50894502028442
417.0,-15.23605178219479,32.64580828331625,-29.284670932374535
418.0,32.58847678304452,-25.983563578201565,-24.937605225527143
419.0,40.17174339416853,24.325503792838,10.326969036238365
420.0,-10.055200368757353,17.133924778641788,-38.74979963819303
421.0,38.539405137859745,-10.254148191523552,-28.49357611256768
422.0,-6.896717570849242,-35.216955006439065,-0.7790615247047572
423.0,20.749244049797053,21.181759584844215,-3.838850219173914
424.0,33.496431729127195,-37.53707652392458,29.74256467286911
425.0,-31.92941382249976,-33.04988576864134,37.8268021548563
426.0,-53.00897386285075,-16.682401879555787,-10.421609658568787
427.0,-37.64638207531739,16.14386230688896,-37.68251380020058
428.0,11.433411428365405,-14.957258481103548,42.46638137237483
429.0,-21.905516771472833,27.73519858852972,15.479333825604146
430.0,-13.713771759580053,12.6439805681171,27.841802279177877
431.0,-13.569220040179266,-2.2085988977932898,-58.22312577928638
432.0,51.26328691332973,12.703039025802392,26.353221752080472
433.0,18.51834627014198,-27.2618363389445,43.572010711282154
434.0,0.37865937653713094,8.276382558003766,16.128705480524605
435.0,-6.256978581000516,13.02510690749056,-30.838382483358192
436.0,48.24716500922763,22.42772302143235,-17.95986505663632
437.0,-50.55542933161392,5.266279383598078,-13.143693755687748
438.0,9.751371137759559,14.110859502820354,-5.509685815977148
439.0,11.948020321501314,46.81674645253428,15.432228101695031
440.0,2.8293026964318897,-22.974478729108725,-50.53648697952413
441.0,-31.24170919346754,29.962448796185942,-33.46331447463967
442.0,-24.711789647352333,-47.764933996791335,29.741125904886974
443.0,-5.093487810101334,4.489410119080624,-4.1450117151706145
444.0,-0.12450412977775738,47.85640234891487,19.799119160347647
445.0,-37.56095914902806,-15.731495687334148,28.23155331387065
446.0,17.496722339787162,-7.849109852623396,-28.013049077383208
447.0,14.343858655343304,-9.048097760409867,20.818941402697423
448.0,-34.345990651916054,-21.474671169391666,-44.509400610173664
449.0,-28.051666175370645,24.103774282858396,38.72921300817923
450.0,31.71851264694226,19.211279447141735,16.949730972029784
451.0,18.648548240221235,-40.36309486771157,8.277334799363206
452.0,-20.104604006334228,40.16033715633932,-23.209699030046426
453.0,5.421878822985989,-1.7127393175991878,-40.16001643129386
454.0,-21.882006656594324,55.41617028748721,-1.1118420019692516
455.0,-47.888534196967925,11.777143947931602,-22.383106399005488
456.0,-11.3505825599406,8.385965154936269,58.47944880601069
457.0,-31.53201573811315,-40.25810263897667,16.367443521736337
458.0,-18.281797185851232,-16.967277545825013,49.58323738981568
459.0,-8.485889830825537,-34.484761923735775,9.183156160381396
460.0,10.79018149452509,-10.428403012149467,-43.13956318257076
461.0,11.997902655246751,17.826613487096523,-34.50364969242379
462.0,-17.00783641198976,55.70108937484626,16.683027300664893
463.0,-41.5617892165691,-4.751721165031326,32.921568992931036
464.0,-25.720195684529447,-6.168229632586984,-44.245862457347016
465.0,47.10980592800437,18.31261931521182,4.1629494233442035
466.0,-4.8203773398989656,-13.701132190180815,4.574364117935424
467.0,-13.488591098510874,36.674165340387596,-54.03928621643315
468.0,25.98524872171604,-45.52854299430611,-27.49059491684507
469.0,-10.706317510392413,43.420454764498814,31.284641885758468
470.0,-42.89018943707408,-10.64966311669792,-11.883537007738068
